; Number of ROIs: 4
; File Dimension: 2000 x 2000
;
; ROI name: Water
; ROI rgb value: {0, 0, 255}
; ROI npts: 651
;
; ROI name: Vegetation
; ROI rgb value: {0, 255, 0}
; ROI npts: 1943
;
; ROI name: Desert
; ROI rgb value: {255, 255, 0}
; ROI npts: 1010
;
; ROI name: Urban
; ROI rgb value: {255, 0, 0}
; ROI npts: 721
;
; File X, File Y, Map X, Map Y, Lat, Lon, B1, B2, B3, B4, B5, B6, B7, B8, B9, B10
   84,  1752,  164775.0000,  3391485.0000,  30.60902311,  29.50378226,  0.079304,  -0.249487,  0.109298,  0.209360,  0.218729,  0.298394,  0.398884,  0.496779,  0.582359,  0.491425
   85,  1752,  164805.0000,  3391485.0000,  30.60903151,  29.50409466,  0.076791,  -0.248968,  0.109226,  0.210083,  0.219987,  0.302088,  0.403435,  0.502373,  0.585946,  0.494209
   86,  1752,  164835.0000,  3391485.0000,  30.60903992,  29.50440705,  0.075329,  -0.250555,  0.111183,  0.211528,  0.221138,  0.302864,  0.404238,  0.505371,  0.587713,  0.495360
   87,  1752,  164865.0000,  3391485.0000,  30.60904832,  29.50471945,  0.073636,  -0.249305,  0.111118,  0.212626,  0.222584,  0.299893,  0.399259,  0.499081,  0.578424,  0.482136
   82,  1752,  164715.0000,  3391485.0000,  30.60900630,  29.50315748,  0.072902,  -0.247839,  0.109323,  0.211876,  0.221112,  0.298153,  0.397144,  0.494637,  0.572428,  0.481038
   79,  1753,  164625.0000,  3391455.0000,  30.60871086,  29.50223002,  0.077867,  -0.249605,  0.110003,  0.206469,  0.214393,  0.286214,  0.382154,  0.476621,  0.557116,  0.470759
   80,  1753,  164655.0000,  3391455.0000,  30.60871927,  29.50254241,  0.079571,  -0.250077,  0.109843,  0.207968,  0.216748,  0.293682,  0.392647,  0.489551,  0.574194,  0.484973
   81,  1753,  164685.0000,  3391455.0000,  30.60872768,  29.50285481,  0.077346,  -0.249281,  0.109175,  0.210324,  0.218702,  0.296948,  0.396877,  0.494155,  0.577005,  0.487864
   82,  1753,  164715.0000,  3391455.0000,  30.60873609,  29.50316720,  0.074585,  -0.250008,  0.111468,  0.209735,  0.219050,  0.294833,  0.392835,  0.491398,  0.570607,  0.479620
   83,  1753,  164745.0000,  3391455.0000,  30.60874449,  29.50347959,  0.079488,  -0.246004,  0.110167,  0.209387,  0.216668,  0.289828,  0.383894,  0.478950,  0.561666,  0.471455
   84,  1753,  164775.0000,  3391455.0000,  30.60875290,  29.50379198,  0.078914,  -0.244668,  0.110846,  0.210217,  0.217578,  0.287258,  0.378888,  0.473356,  0.554466,  0.464227
   85,  1753,  164805.0000,  3391455.0000,  30.60876131,  29.50410438,  0.078648,  -0.246737,  0.109888,  0.210056,  0.217980,  0.295101,  0.391710,  0.488427,  0.571812,  0.482457
   86,  1753,  164835.0000,  3391455.0000,  30.60876971,  29.50441677,  0.078790,  -0.247258,  0.108488,  0.210324,  0.219720,  0.300428,  0.400357,  0.497796,  0.582948,  0.492790
   87,  1753,  164865.0000,  3391455.0000,  30.60877812,  29.50472916,  0.072599,  -0.244672,  0.110340,  0.213242,  0.222691,  0.298822,  0.394548,  0.492415,  0.569510,  0.473891
   79,  1754,  164625.0000,  3391425.0000,  30.60844066,  29.50223974,  0.081094,  -0.247312,  0.111810,  0.207941,  0.215249,  0.288569,  0.382020,  0.478201,  0.562603,  0.474400
   80,  1754,  164655.0000,  3391425.0000,  30.60844906,  29.50255213,  0.083179,  -0.246850,  0.108962,  0.208905,  0.216695,  0.292023,  0.388444,  0.483448,  0.571169,  0.483822
   81,  1754,  164685.0000,  3391425.0000,  30.60845747,  29.50286453,  0.078086,  -0.247684,  0.110893,  0.209146,  0.217230,  0.292424,  0.388150,  0.484973,  0.567127,  0.478308
   82,  1754,  164715.0000,  3391425.0000,  30.60846588,  29.50317692,  0.079239,  -0.243991,  0.108783,  0.207807,  0.215678,  0.287525,  0.380280,  0.473115,  0.554546,  0.467386
   84,  1754,  164775.0000,  3391425.0000,  30.60848269,  29.50380170,  0.074536,  -0.237212,  0.119103,  0.215570,  0.222852,  0.284019,  0.362612,  0.460667,  0.534871,  0.438074
   85,  1754,  164805.0000,  3391425.0000,  30.60849110,  29.50411409,  0.078716,  -0.247311,  0.112449,  0.208396,  0.216748,  0.286615,  0.378942,  0.474962,  0.556125,  0.464468
   86,  1754,  164835.0000,  3391425.0000,  30.60849950,  29.50442648,  0.078404,  -0.247841,  0.108938,  0.209895,  0.219024,  0.297296,  0.396315,  0.493218,  0.577139,  0.488882
   87,  1754,  164865.0000,  3391425.0000,  30.60850791,  29.50473888,  0.075547,  -0.247042,  0.108185,  0.210003,  0.219291,  0.297269,  0.396207,  0.492335,  0.572802,  0.483688
   83,  1754,  164745.0000,  3391425.0000,  30.60847429,  29.50348931,  0.078620,  -0.241754,  0.108743,  0.208985,  0.215972,  0.283992,  0.373855,  0.465084,  0.544454,  0.453493
   79,  1755,  164625.0000,  3391395.0000,  30.60817045,  29.50224947,  0.072089,  -0.245380,  0.108895,  0.207620,  0.214714,  0.283109,  0.375462,  0.467226,  0.539823,  0.450977
   86,  1755,  164835.0000,  3391395.0000,  30.60822930,  29.50443620,  0.077579,  -0.248243,  0.108465,  0.210003,  0.218033,  0.294914,  0.393852,  0.489685,  0.572053,  0.485455
   87,  1755,  164865.0000,  3391395.0000,  30.60823770,  29.50474859,  0.076252,  -0.247160,  0.108199,  0.209869,  0.217712,  0.294512,  0.392620,  0.487891,  0.568439,  0.481627
   80,  1755,  164655.0000,  3391395.0000,  30.60817886,  29.50256186,  0.076943,  -0.247294,  0.108724,  0.208477,  0.216106,  0.286722,  0.381940,  0.475122,  0.554332,  0.466315
   81,  1755,  164685.0000,  3391395.0000,  30.60818727,  29.50287425,  0.078292,  -0.245514,  0.108021,  0.208316,  0.215544,  0.288168,  0.382957,  0.475711,  0.556527,  0.471214
   82,  1755,  164715.0000,  3391395.0000,  30.60819567,  29.50318664,  0.078289,  -0.244968,  0.110001,  0.206442,  0.213536,  0.283162,  0.374364,  0.466904,  0.546221,  0.460988
   83,  1755,  164745.0000,  3391395.0000,  30.60820408,  29.50349903,  0.076267,  -0.243343,  0.112699,  0.209440,  0.216507,  0.284126,  0.372303,  0.466878,  0.543972,  0.451566
   84,  1755,  164775.0000,  3391395.0000,  30.60821249,  29.50381142,  0.076360,  -0.241465,  0.113827,  0.212974,  0.222343,  0.286963,  0.373668,  0.469662,  0.547318,  0.451245
   85,  1755,  164805.0000,  3391395.0000,  30.60822089,  29.50412381,  0.081702,  -0.243991,  0.109597,  0.209039,  0.217043,  0.288810,  0.381351,  0.475229,  0.559793,  0.472794
  253,  1785,  169845.0000,  3390495.0000,  30.60151568,  29.55689445,  0.069999,  -0.242124,  0.106348,  0.220576,  0.230534,  0.308138,  0.407932,  0.505023,  0.581047,  0.490863
  256,  1785,  169935.0000,  3390495.0000,  30.60154051,  29.55783161,  0.069922,  -0.240904,  0.104094,  0.221942,  0.231230,  0.306906,  0.407102,  0.501704,  0.577139,  0.486928
  255,  1785,  169905.0000,  3390495.0000,  30.60153223,  29.55751922,  0.069421,  -0.238997,  0.102636,  0.221834,  0.231846,  0.307790,  0.407825,  0.501115,  0.575881,  0.485134
  254,  1785,  169875.0000,  3390495.0000,  30.60152396,  29.55720684,  0.068126,  -0.241914,  0.104815,  0.221968,  0.231685,  0.307442,  0.408093,  0.503658,  0.577300,  0.485616
  253,  1786,  169845.0000,  3390465.0000,  30.60124546,  29.55690402,  0.069593,  -0.242844,  0.106623,  0.221246,  0.231204,  0.308726,  0.409110,  0.506763,  0.582573,  0.491692
  254,  1786,  169875.0000,  3390465.0000,  30.60125373,  29.55721640,  0.067791,  -0.241477,  0.104314,  0.222156,  0.232408,  0.307335,  0.407986,  0.503016,  0.576175,  0.485562
  255,  1786,  169905.0000,  3390465.0000,  30.60126201,  29.55752879,  0.066520,  -0.238644,  0.103371,  0.223922,  0.233773,  0.307790,  0.406915,  0.500740,  0.572106,  0.481226
  256,  1786,  169935.0000,  3390465.0000,  30.60127028,  29.55784118,  0.067585,  -0.235927,  0.103060,  0.225395,  0.234764,  0.308111,  0.405255,  0.498385,  0.570634,  0.479245
  255,  1787,  169905.0000,  3390435.0000,  30.60099179,  29.55753836,  0.063789,  -0.231810,  0.102571,  0.230882,  0.242473,  0.317533,  0.414437,  0.509173,  0.578558,  0.481440
  253,  1787,  169845.0000,  3390435.0000,  30.60097524,  29.55691358,  0.066975,  -0.238111,  0.104938,  0.225047,  0.236022,  0.312206,  0.410984,  0.507352,  0.580191,  0.486687
  254,  1787,  169875.0000,  3390435.0000,  30.60098351,  29.55722597,  0.064760,  -0.232954,  0.104101,  0.229919,  0.241376,  0.315901,  0.412028,  0.507781,  0.578103,  0.480476
  256,  1787,  169935.0000,  3390435.0000,  30.60100006,  29.55785074,  0.065203,  -0.232573,  0.101401,  0.228928,  0.240011,  0.314455,  0.412055,  0.505050,  0.575506,  0.479968
  255,  1788,  169905.0000,  3390405.0000,  30.60072156,  29.55754792,  0.069331,  -0.239234,  0.104478,  0.225181,  0.234657,  0.310707,  0.410368,  0.506121,  0.581529,  0.489176
  254,  1788,  169875.0000,  3390405.0000,  30.60071329,  29.55723554,  0.070718,  -0.240422,  0.104256,  0.219693,  0.230882,  0.308352,  0.408468,  0.503551,  0.580191,  0.490461
  256,  1788,  169935.0000,  3390405.0000,  30.60072984,  29.55786031,  0.065691,  -0.236067,  0.103432,  0.228125,  0.238083,  0.313545,  0.412215,  0.507325,  0.578665,  0.484384
  253,  1788,  169845.0000,  3390405.0000,  30.60070501,  29.55692315,  0.071028,  -0.240454,  0.104467,  0.219506,  0.229812,  0.306987,  0.406514,  0.501356,  0.578022,  0.489471
  254,  1789,  169875.0000,  3390375.0000,  30.60044307,  29.55724510,  0.071868,  -0.240693,  0.105218,  0.219639,  0.229999,  0.305193,  0.403730,  0.498679,  0.575908,  0.487864
  253,  1789,  169845.0000,  3390375.0000,  30.60043479,  29.55693272,  0.070231,  -0.238181,  0.104011,  0.221968,  0.231364,  0.307335,  0.405389,  0.499509,  0.574971,  0.484625
  256,  1789,  169935.0000,  3390375.0000,  30.60045962,  29.55786987,  0.070536,  -0.236858,  0.103475,  0.222638,  0.232328,  0.308941,  0.406808,  0.500714,  0.576711,  0.486312
  255,  1789,  169905.0000,  3390375.0000,  30.60045134,  29.55755749,  0.073757,  -0.240029,  0.104402,  0.220228,  0.230133,  0.306050,  0.404961,  0.499375,  0.578906,  0.489417
  256,  1790,  169935.0000,  3390345.0000,  30.60018939,  29.55787944,  0.071579,  -0.238992,  0.104941,  0.222290,  0.231471,  0.307201,  0.405148,  0.500151,  0.577273,  0.487570
  255,  1790,  169905.0000,  3390345.0000,  30.60018112,  29.55756705,  0.071992,  -0.238854,  0.103854,  0.222049,  0.231552,  0.306879,  0.405496,  0.499482,  0.576978,  0.487998
  253,  1790,  169845.0000,  3390345.0000,  30.60016457,  29.55694229,  0.066816,  -0.235951,  0.103266,  0.226037,  0.236209,  0.310279,  0.407959,  0.501918,  0.573793,  0.482323
  254,  1790,  169875.0000,  3390345.0000,  30.60017284,  29.55725467,  0.068957,  -0.237261,  0.104115,  0.224458,  0.235246,  0.309931,  0.407932,  0.502748,  0.577219,  0.486633
  254,  1791,  169875.0000,  3390315.0000,  30.59990262,  29.55726424,  0.068622,  -0.237163,  0.104710,  0.228366,  0.238404,  0.313973,  0.412670,  0.509199,  0.584233,  0.490836
  253,  1791,  169845.0000,  3390315.0000,  30.59989434,  29.55695185,  0.066861,  -0.236054,  0.103775,  0.227724,  0.237949,  0.312528,  0.410582,  0.505666,  0.578129,  0.484384
  255,  1791,  169905.0000,  3390315.0000,  30.59991089,  29.55757662,  0.071750,  -0.238273,  0.105099,  0.225850,  0.235620,  0.312099,  0.410850,  0.507352,  0.585785,  0.494155
  256,  1791,  169935.0000,  3390315.0000,  30.59991917,  29.55788900,  0.071125,  -0.239444,  0.103948,  0.223119,  0.233907,  0.310520,  0.410743,  0.506041,  0.583537,  0.492469
  253,  1792,  169845.0000,  3390285.0000,  30.59962412,  29.55696142,  0.070556,  -0.237350,  0.103288,  0.227402,  0.236879,  0.313090,  0.412858,  0.507968,  0.585089,  0.490970
  254,  1792,  169875.0000,  3390285.0000,  30.59963240,  29.55727380,  0.071027,  -0.239679,  0.105345,  0.226171,  0.237200,  0.315767,  0.416713,  0.514848,  0.593575,  0.501490
  255,  1792,  169905.0000,  3390285.0000,  30.59964067,  29.55758618,  0.071541,  -0.240692,  0.106049,  0.224699,  0.235647,  0.314990,  0.415990,  0.514687,  0.594003,  0.502025
  256,  1792,  169935.0000,  3390285.0000,  30.59964895,  29.55789857,  0.069167,  -0.241485,  0.104557,  0.223815,  0.235219,  0.311778,  0.413688,  0.510297,  0.586133,  0.495012
  254,  1793,  169875.0000,  3390255.0000,  30.59936217,  29.55728337,  0.071741,  -0.242800,  0.106707,  0.223333,  0.234041,  0.312849,  0.414464,  0.513482,  0.592852,  0.501035
  255,  1793,  169905.0000,  3390255.0000,  30.59937045,  29.55759575,  0.073015,  -0.240623,  0.105097,  0.221915,  0.232703,  0.312447,  0.413366,  0.510457,  0.590871,  0.500499
  256,  1793,  169935.0000,  3390255.0000,  30.59937872,  29.55790813,  0.071106,  -0.240720,  0.104699,  0.223173,  0.232863,  0.308271,  0.408254,  0.503738,  0.580860,  0.491237
  253,  1793,  169845.0000,  3390255.0000,  30.59935390,  29.55697099,  0.071771,  -0.239599,  0.104276,  0.224297,  0.235353,  0.313358,  0.414357,  0.510832,  0.589827,  0.497903
  254,  1794,  169875.0000,  3390225.0000,  30.59909195,  29.55729294,  0.071840,  -0.239259,  0.105005,  0.222878,  0.232676,  0.310922,  0.410234,  0.506496,  0.584902,  0.495601
  253,  1794,  169845.0000,  3390225.0000,  30.59908367,  29.55698056,  0.071152,  -0.239098,  0.105468,  0.224217,  0.235085,  0.313411,  0.412992,  0.510377,  0.588569,  0.497474
  256,  1794,  169935.0000,  3390225.0000,  30.59910850,  29.55791769,  0.069981,  -0.240139,  0.104668,  0.221246,  0.230481,  0.305273,  0.403810,  0.498224,  0.573204,  0.484625
  255,  1794,  169905.0000,  3390225.0000,  30.59910022,  29.55760531,  0.071063,  -0.240740,  0.104898,  0.221165,  0.230802,  0.307816,  0.407504,  0.503016,  0.579976,  0.491639
  255,  1795,  169905.0000,  3390195.0000,  30.59883000,  29.55761488,  0.071287,  -0.239720,  0.105674,  0.221540,  0.232007,  0.307120,  0.405068,  0.500794,  0.577674,  0.487383
  253,  1795,  169845.0000,  3390195.0000,  30.59881345,  29.55699012,  0.071799,  -0.239540,  0.105703,  0.224485,  0.235406,  0.311885,  0.411171,  0.508369,  0.587017,  0.493620
  254,  1795,  169875.0000,  3390195.0000,  30.59882173,  29.55730250,  0.073201,  -0.241232,  0.106689,  0.222049,  0.232274,  0.308084,  0.406808,  0.503979,  0.583590,  0.491826
  256,  1795,  169935.0000,  3390195.0000,  30.59883828,  29.55792726,  0.067993,  -0.237262,  0.103459,  0.221915,  0.232649,  0.306960,  0.404559,  0.497930,  0.570581,  0.482109
  253,  1796,  169845.0000,  3390165.0000,  30.59854323,  29.55699969,  0.075051,  -0.241377,  0.105883,  0.222504,  0.233131,  0.310279,  0.410502,  0.507727,  0.590122,  0.497394
  255,  1796,  169905.0000,  3390165.0000,  30.59855978,  29.55762444,  0.068515,  -0.240032,  0.105696,  0.222022,  0.233613,  0.309690,  0.408709,  0.505318,  0.579655,  0.488373
  254,  1796,  169875.0000,  3390165.0000,  30.59855150,  29.55731207,  0.074442,  -0.242593,  0.107658,  0.221058,  0.231471,  0.309985,  0.409699,  0.508557,  0.590363,  0.497582
  256,  1796,  169935.0000,  3390165.0000,  30.59856805,  29.55793682,  0.067101,  -0.235193,  0.102605,  0.225127,  0.234684,  0.308673,  0.405737,  0.498518,  0.570233,  0.478469
  253,  1797,  169845.0000,  3390135.0000,  30.59827301,  29.55700926,  0.075193,  -0.243917,  0.107289,  0.221915,  0.232248,  0.311082,  0.412617,  0.511796,  0.595021,  0.502587
  256,  1797,  169935.0000,  3390135.0000,  30.59829783,  29.55794639,  0.068618,  -0.233833,  0.101677,  0.226974,  0.235380,  0.308432,  0.405014,  0.496698,  0.569885,  0.476488
  255,  1797,  169905.0000,  3390135.0000,  30.59828955,  29.55763401,  0.069844,  -0.241363,  0.105099,  0.221754,  0.231926,  0.307736,  0.407772,  0.503551,  0.579173,  0.487864
  254,  1797,  169875.0000,  3390135.0000,  30.59828128,  29.55732163,  0.074130,  -0.243456,  0.107361,  0.219854,  0.230320,  0.311029,  0.412081,  0.511207,  0.593067,  0.500098
  253,  1798,  169845.0000,  3390105.0000,  30.59800278,  29.55701882,  0.073582,  -0.244626,  0.106729,  0.220469,  0.231632,  0.311832,  0.414705,  0.513804,  0.595422,  0.502427
  254,  1798,  169875.0000,  3390105.0000,  30.59801106,  29.55733120,  0.071635,  -0.240834,  0.104929,  0.221192,  0.232140,  0.310948,  0.411707,  0.508236,  0.586669,  0.494021
  256,  1798,  169935.0000,  3390105.0000,  30.59802761,  29.55795595,  0.066667,  -0.235867,  0.102356,  0.225502,  0.235540,  0.308646,  0.406487,  0.499188,  0.570500,  0.478709
  255,  1798,  169905.0000,  3390105.0000,  30.59801933,  29.55764357,  0.067942,  -0.236924,  0.103085,  0.223280,  0.233934,  0.309690,  0.408173,  0.501998,  0.575185,  0.483019
  256,  1799,  169935.0000,  3390075.0000,  30.59775738,  29.55796551,  0.065741,  -0.233634,  0.102632,  0.225127,  0.235272,  0.308994,  0.404800,  0.497394,  0.567395,  0.474694
  254,  1799,  169875.0000,  3390075.0000,  30.59774083,  29.55734076,  0.069041,  -0.238478,  0.104244,  0.221219,  0.231980,  0.309396,  0.408173,  0.503176,  0.577808,  0.487115
  253,  1799,  169845.0000,  3390075.0000,  30.59773256,  29.55702839,  0.072570,  -0.240018,  0.103951,  0.220068,  0.230722,  0.310306,  0.410957,  0.506308,  0.585544,  0.494021
  255,  1799,  169905.0000,  3390075.0000,  30.59774911,  29.55765314,  0.065908,  -0.235880,  0.104248,  0.224779,  0.235272,  0.311270,  0.408387,  0.503444,  0.574489,  0.480985
  253,  1800,  169845.0000,  3390045.0000,  30.59746234,  29.55703795,  0.069120,  -0.243006,  0.105833,  0.219345,  0.229249,  0.308914,  0.410154,  0.507245,  0.582573,  0.493245
  255,  1800,  169905.0000,  3390045.0000,  30.59747888,  29.55766270,  0.067933,  -0.236738,  0.103347,  0.221513,  0.232756,  0.311216,  0.409806,  0.504274,  0.577781,  0.487918
  254,  1800,  169875.0000,  3390045.0000,  30.59747061,  29.55735033,  0.068784,  -0.240867,  0.105673,  0.219666,  0.230454,  0.309289,  0.408923,  0.505559,  0.580244,  0.490381
  256,  1800,  169935.0000,  3390045.0000,  30.59748716,  29.55797508,  0.066055,  -0.233047,  0.101998,  0.225421,  0.236022,  0.308512,  0.404185,  0.496002,  0.566164,  0.472901
  255,  1801,  169905.0000,  3390015.0000,  30.59720866,  29.55767227,  0.067235,  -0.239262,  0.103861,  0.220630,  0.231257,  0.309128,  0.408816,  0.503578,  0.576175,  0.487195
  253,  1801,  169845.0000,  3390015.0000,  30.59719211,  29.55704752,  0.070191,  -0.244206,  0.106311,  0.218167,  0.227831,  0.308566,  0.410342,  0.507968,  0.584661,  0.496912
  256,  1801,  169935.0000,  3390015.0000,  30.59721693,  29.55798464,  0.066188,  -0.232203,  0.100705,  0.226573,  0.236450,  0.309931,  0.406380,  0.497394,  0.567904,  0.477532
  254,  1801,  169875.0000,  3390015.0000,  30.59720039,  29.55735989,  0.067932,  -0.241065,  0.105155,  0.220389,  0.230213,  0.309503,  0.409806,  0.506121,  0.579896,  0.491505
  256,  1802,  169935.0000,  3389985.0000,  30.59694671,  29.55799420,  0.067821,  -0.233459,  0.102110,  0.225073,  0.235353,  0.309824,  0.406166,  0.498545,  0.571089,  0.480717
  253,  1802,  169845.0000,  3389985.0000,  30.59692189,  29.55705709,  0.071145,  -0.242607,  0.104916,  0.218381,  0.227991,  0.307495,  0.408682,  0.504488,  0.581770,  0.494530
  254,  1802,  169875.0000,  3389985.0000,  30.59693016,  29.55736946,  0.069526,  -0.240734,  0.104658,  0.220335,  0.230079,  0.308459,  0.408548,  0.504060,  0.579388,  0.489872
  255,  1802,  169905.0000,  3389985.0000,  30.59693844,  29.55768183,  0.067281,  -0.238214,  0.104239,  0.222156,  0.232381,  0.309931,  0.408655,  0.503765,  0.576443,  0.485857
  254,  1803,  169875.0000,  3389955.0000,  30.59665994,  29.55737902,  0.070790,  -0.239513,  0.105538,  0.219880,  0.229812,  0.306237,  0.403837,  0.499134,  0.575185,  0.486580
  255,  1803,  169905.0000,  3389955.0000,  30.59666821,  29.55769140,  0.068432,  -0.236847,  0.103985,  0.221353,  0.231659,  0.307923,  0.405041,  0.499054,  0.572374,  0.483956
  256,  1803,  169935.0000,  3389955.0000,  30.59667649,  29.55800377,  0.068060,  -0.234649,  0.102200,  0.222129,  0.231900,  0.306291,  0.402471,  0.494102,  0.566271,  0.474828
  253,  1803,  169845.0000,  3389955.0000,  30.59665167,  29.55706665,  0.073342,  -0.241116,  0.105075,  0.217899,  0.226840,  0.302971,  0.401267,  0.495494,  0.573927,  0.486098
  254,  1804,  169875.0000,  3389925.0000,  30.59638972,  29.55738859,  0.076736,  -0.233770,  0.104755,  0.217525,  0.225743,  0.296038,  0.386276,  0.476675,  0.555911,  0.469126
  255,  1804,  169905.0000,  3389925.0000,  30.59639799,  29.55770096,  0.071440,  -0.234223,  0.104375,  0.218381,  0.227161,  0.297698,  0.389114,  0.479807,  0.553636,  0.467600
  256,  1804,  169935.0000,  3389925.0000,  30.59640626,  29.55801333,  0.068920,  -0.233887,  0.103375,  0.222477,  0.231364,  0.302115,  0.395404,  0.486580,  0.558615,  0.469635
  253,  1804,  169845.0000,  3389925.0000,  30.59638144,  29.55707622,  0.074516,  -0.235922,  0.104019,  0.217846,  0.226010,  0.297109,  0.390024,  0.480583,  0.557972,  0.469474
  256,  1805,  169935.0000,  3389895.0000,  30.59613604,  29.55802289,  0.069148,  -0.236080,  0.103425,  0.222905,  0.231792,  0.302436,  0.397626,  0.489363,  0.562068,  0.474105
  253,  1805,  169845.0000,  3389895.0000,  30.59611122,  29.55708578,  0.072090,  -0.229107,  0.101884,  0.220817,  0.229357,  0.296065,  0.384750,  0.472044,  0.545391,  0.456625
  254,  1805,  169875.0000,  3389895.0000,  30.59611949,  29.55739815,  0.071929,  -0.232843,  0.103896,  0.218462,  0.226385,  0.290256,  0.378647,  0.466449,  0.538752,  0.453895
  255,  1805,  169905.0000,  3389895.0000,  30.59612777,  29.55771052,  0.070344,  -0.235531,  0.105221,  0.218890,  0.227215,  0.294191,  0.384938,  0.475470,  0.547425,  0.461551
  253,  1806,  169845.0000,  3389865.0000,  30.59584100,  29.55709535,  0.067048,  -0.231927,  0.101879,  0.223628,  0.233077,  0.301900,  0.394682,  0.484224,  0.553823,  0.463398
  254,  1806,  169875.0000,  3389865.0000,  30.59584927,  29.55740772,  0.070951,  -0.235149,  0.104662,  0.220710,  0.229758,  0.298126,  0.390211,  0.481440,  0.554974,  0.466396
  255,  1806,  169905.0000,  3389865.0000,  30.59585754,  29.55772009,  0.070733,  -0.237220,  0.105562,  0.220389,  0.229597,  0.299973,  0.393638,  0.486553,  0.560623,  0.473275
  256,  1806,  169935.0000,  3389865.0000,  30.59586582,  29.55803246,  0.071687,  -0.239581,  0.104953,  0.220603,  0.229383,  0.302811,  0.399848,  0.493620,  0.569858,  0.482029
  254,  1807,  169875.0000,  3389835.0000,  30.59557905,  29.55741728,  0.072524,  -0.234355,  0.104484,  0.221942,  0.230748,  0.301633,  0.394280,  0.486285,  0.562336,  0.473275
  253,  1807,  169845.0000,  3389835.0000,  30.59557077,  29.55710491,  0.068621,  -0.232344,  0.103814,  0.225288,  0.234978,  0.304069,  0.396315,  0.488132,  0.560060,  0.468805
  255,  1807,  169905.0000,  3389835.0000,  30.59558732,  29.55772965,  0.071866,  -0.237605,  0.104578,  0.221031,  0.230508,  0.303587,  0.399500,  0.492817,  0.569135,  0.481761
  256,  1807,  169935.0000,  3389835.0000,  30.59559559,  29.55804202,  0.071329,  -0.242212,  0.105619,  0.219773,  0.229303,  0.305728,  0.405416,  0.501169,  0.578156,  0.490300
 1080,  1835,  194655.0000,  3388995.0000,  30.59458983,  29.81572418,  0.034166,  -0.210952,  0.089273,  0.259177,  0.276015,  0.352547,  0.452369,  0.541054,  0.579334,  0.483822
 1081,  1835,  194685.0000,  3388995.0000,  30.59459749,  29.81603663,  0.026867,  -0.202546,  0.085226,  0.270340,  0.289935,  0.363924,  0.462595,  0.548791,  0.579093,  0.481092
 1082,  1835,  194715.0000,  3388995.0000,  30.59460514,  29.81634908,  0.033077,  -0.204605,  0.087879,  0.265173,  0.283242,  0.356001,  0.452048,  0.539154,  0.576041,  0.477853
 1083,  1835,  194745.0000,  3388995.0000,  30.59461279,  29.81666152,  0.035592,  -0.212765,  0.092092,  0.259579,  0.275587,  0.347006,  0.444418,  0.534576,  0.574034,  0.476006
 1084,  1835,  194775.0000,  3388995.0000,  30.59462044,  29.81697397,  0.028280,  -0.203187,  0.087103,  0.268948,  0.288221,  0.362746,  0.459971,  0.547747,  0.579628,  0.481145
 1085,  1835,  194805.0000,  3388995.0000,  30.59462809,  29.81728642,  0.026311,  -0.201842,  0.085278,  0.272615,  0.293227,  0.364138,  0.462139,  0.548309,  0.577942,  0.479914
 1086,  1835,  194835.0000,  3388995.0000,  30.59463574,  29.81759887,  0.036828,  -0.208872,  0.090166,  0.259980,  0.277273,  0.341331,  0.435290,  0.521567,  0.561452,  0.470197
 1087,  1835,  194865.0000,  3388995.0000,  30.59464339,  29.81791131,  0.045196,  -0.219856,  0.097994,  0.242687,  0.254867,  0.315740,  0.405577,  0.493700,  0.540439,  0.453332
 1088,  1835,  194895.0000,  3388995.0000,  30.59465104,  29.81822376,  0.046103,  -0.212754,  0.091978,  0.250102,  0.264879,  0.329151,  0.421638,  0.507058,  0.556072,  0.467011
 1089,  1835,  194925.0000,  3388995.0000,  30.59465869,  29.81853621,  0.046189,  -0.211690,  0.092584,  0.248791,  0.262256,  0.326367,  0.416632,  0.501650,  0.550236,  0.462247
 1090,  1835,  194955.0000,  3388995.0000,  30.59466633,  29.81884866,  0.044506,  -0.208524,  0.092287,  0.247131,  0.259739,  0.324627,  0.411921,  0.495681,  0.541857,  0.454671
 1091,  1835,  194985.0000,  3388995.0000,  30.59467398,  29.81916111,  0.031487,  -0.204452,  0.088067,  0.259391,  0.274462,  0.341545,  0.433390,  0.517096,  0.550718,  0.458311
 1092,  1835,  195015.0000,  3388995.0000,  30.59468162,  29.81947355,  0.024673,  -0.200119,  0.086237,  0.271330,  0.289747,  0.359347,  0.453547,  0.539154,  0.566431,  0.471509
 1093,  1835,  195045.0000,  3388995.0000,  30.59468927,  29.81978600,  0.016117,  -0.195862,  0.081691,  0.288971,  0.311912,  0.380762,  0.480717,  0.566244,  0.584795,  0.492469
 1080,  1836,  194655.0000,  3388965.0000,  30.59431954,  29.81573303,  0.034161,  -0.211752,  0.090303,  0.259177,  0.277032,  0.353002,  0.452770,  0.542661,  0.581047,  0.482457
 1081,  1836,  194685.0000,  3388965.0000,  30.59432719,  29.81604548,  0.020784,  -0.200680,  0.083923,  0.281101,  0.303640,  0.377817,  0.479646,  0.567529,  0.591621,  0.490327
 1082,  1836,  194715.0000,  3388965.0000,  30.59433484,  29.81635792,  0.027993,  -0.205202,  0.086645,  0.271812,  0.292049,  0.365637,  0.466021,  0.554439,  0.586374,  0.488748
